#{"t_start": 1767996775.2669265, "env_id": "None"}
r,l,t
49795.262986,480,3632.400602
50235.090475,480,3633.568835
51608.62993,480,3634.112889
51990.769808,480,3634.675228
52275.477424,480,3637.88822
51526.675855,480,3638.774005
50643.258177,480,3639.457808
48723.162115,480,3640.292948
49997.103958,480,3641.019952
51484.943486,480,3643.910419
50791.73872,480,3644.377522
51831.169964,480,3644.917625
50403.743563,480,3645.384776
52385.503089,480,3649.432026
53802.741939,480,3650.520462
51402.040415,480,3651.169338
50452.34942,480,3651.744853
50183.983843,480,3654.886811
52247.638236,480,3655.40239
51736.84051,480,3656.394677
50740.755748,480,3657.407707
52041.845072,480,3661.266827
50378.409704,480,3661.797378
52485.013865,480,3662.337994
50580.403769,480,3662.854776
50659.308383,480,3663.442919
50961.589062,480,3669.055779
50549.982954,480,3669.553988
51358.57892,480,3670.056849
50116.55976,480,3670.581029
