day,date,milp_profit,ppo_profit,milp_cumulative,ppo_cumulative,milp_soh,ppo_soh,avg_price,min_price,max_price,price_volatility,milp_utilization,ppo_utilization,milp_arbitrage,ppo_arbitrage,milp_flexibility,ppo_flexibility,milp_degradation,ppo_degradation,milp_fcr_revenue,milp_afrr_revenue,milp_mfrr_revenue,ppo_fcr_revenue,ppo_afrr_revenue,ppo_mfrr_revenue,milp_fcr_utilization,milp_afrr_utilization,milp_mfrr_utilization,ppo_fcr_utilization,ppo_afrr_utilization,ppo_mfrr_utilization
150,2024-05-29,1597.0292462997063,1923.6822751781565,246832.85040344327,288552.34127672255,0.9850000000000017,0.9850000000000017,53.75421626113012,24.522969573973718,90.953620087414,20.72350128158081,0.0,0.0,0.0,0.0,1597.0292462997063,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
151,2024-05-30,1592.8502538706375,1923.6822751781565,248425.7006573139,290476.0235519007,0.9849000000000017,0.9849000000000017,57.253805373129296,22.249912979379907,96.90794075588035,25.34007112592473,0.0,0.0,0.0,0.0,1592.8502538706375,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
152,2024-05-31,1588.6259686125652,1923.6822751781565,250014.32662592645,292399.70582707884,0.9848000000000017,0.9848000000000017,58.82865573321664,18.93058668466204,92.65093094263177,24.040227469111645,0.0,0.0,0.0,0.0,1588.6259686125652,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
153,2024-06-01,1584.357642272384,1923.6822751781565,251598.68426819882,294323.388102257,0.9847000000000017,0.9847000000000017,57.16553258907368,17.857589506789974,99.37437409606345,24.46620775562894,0.0,0.0,0.0,0.0,1584.357642272384,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
154,2024-06-02,1580.0465396473032,1923.6822751781565,253178.73080784612,296247.0703774351,0.9846000000000017,0.9846000000000017,56.80958690677468,24.578121393755865,95.43179310863452,23.847944234049685,0.0,0.0,0.0,0.0,1580.0465396473032,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
155,2024-06-03,1575.6939382100722,1923.6822751781565,254754.4247460562,298170.7526526133,0.9845000000000017,0.9845000000000017,58.00224740782355,18.480522111099965,96.47723345879378,24.46811079888758,0.0,0.0,0.0,0.0,1575.6939382100722,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
156,2024-06-04,1571.301127730436,1923.6822751781565,256325.72587378664,300094.4349277914,0.9844000000000017,0.9844000000000017,49.90376761175389,12.242637036004716,85.66986252137507,22.328667820568672,0.0,0.0,0.0,0.0,1571.301127730436,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
157,2024-06-05,1566.8694098929432,1923.6822751781565,257892.59528367958,302018.11720296956,0.9843000000000017,0.9843000000000017,51.25328056874441,18.869583597441927,89.12946767060686,20.833692420997025,0.0,0.0,0.0,0.0,1566.8694098929432,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
158,2024-06-06,1562.4000979112313,1923.6822751781565,259454.9953815908,303941.7994781477,0.9842000000000017,0.9842000000000017,57.12307572777638,18.335920908732746,92.00197513435971,23.47027982057058,0.0,0.0,0.0,0.0,1562.4000979112313,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
159,2024-06-07,1557.8945161388986,1923.6822751781565,261012.8898977297,305865.48175332585,0.9841000000000018,0.9841000000000018,55.512062015431745,17.62722258857393,94.6896641319205,26.029178719014396,0.0,0.0,0.0,0.0,1557.8945161388986,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160,2024-06-08,1553.353999677062,1923.6822751781565,262566.2438974068,307789.164028504,0.9840000000000018,0.9840000000000018,56.11927544952411,19.50291167575418,91.21505252292972,25.009011769601614,0.0,0.0,0.0,0.0,1553.353999677062,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
161,2024-06-09,1548.7798939787424,1923.6822751781565,264115.0237913855,309712.84630368213,0.9839000000000018,0.9839000000000018,57.249812554539375,24.798302845844297,94.74381773989363,24.50491797083032,0.0,0.0,0.0,0.0,1548.7798939787424,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
162,2024-06-10,1544.1735544501737,1923.6822751781565,265659.1973458357,311636.5285788603,0.9838000000000018,0.9838000000000018,54.667112251466506,17.311472839396963,93.71659984941681,23.0141162516265,0.0,0.0,0.0,0.0,1544.1735544501737,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
163,2024-06-11,1539.5363460491703,1923.6822751781565,267198.73369188485,313560.2108540384,0.9837000000000018,0.9837000000000018,48.05194379484033,10.0,84.41638901590183,22.092979627759593,0.0,0.0,0.0,0.0,1539.5363460491703,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
164,2024-06-12,1534.869642880665,1923.6822751781565,268733.60333476553,315483.89312921657,0.9836000000000018,0.9836000000000018,48.27614394009111,13.567573136266322,76.73007701555984,20.860408069486283,0.0,0.0,0.0,0.0,1534.869642880665,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
165,2024-06-13,1530.1748277895183,1923.6822751781565,270263.77816255507,317407.5754043947,0.9835000000000018,0.9835000000000018,53.78765475232228,14.823358090284554,94.8189481708225,24.34404659013728,0.0,0.0,0.0,0.0,1530.1748277895183,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
166,2024-06-14,1525.4532919507642,1923.6822751781565,271789.2314545058,319331.25767957285,0.9834000000000018,0.9834000000000018,53.053755036506686,13.013677824826463,91.75922723341165,24.40573938943932,0.0,0.0,0.0,0.0,1525.4532919507642,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
167,2024-06-15,1520.706434457375,1923.6822751781565,273309.9378889632,321254.939954751,0.9833000000000018,0.9833000000000018,53.60859439069271,17.428317786435557,83.29528741960527,22.99368063099335,0.0,0.0,0.0,0.0,1520.706434457375,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168,2024-06-16,1515.9356619056655,1923.6822751781565,274825.8735508689,323178.62222992914,0.9832000000000019,0.9832000000000019,54.084757046952774,16.082525823022824,92.2223210947988,23.694946828958937,0.0,0.0,0.0,0.0,1515.9356619056655,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169,2024-06-17,1511.1423879785102,1923.6822751781565,276337.0159388474,325102.3045051073,0.9831000000000019,0.9831000000000019,54.295752269055505,19.42700840036975,91.41062844682301,23.93647549710849,0.0,0.0,0.0,0.0,1511.1423879785102,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170,2024-06-18,1506.328033026417,1923.6822751781565,277843.3439718738,327025.9867802854,0.9830000000000019,0.9830000000000019,47.041755777639985,12.632368956227694,78.65707182542882,20.475728397053345,0.0,0.0,0.0,0.0,1506.328033026417,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
171,2024-06-19,1501.4940236466623,1923.6822751781565,279344.83799552044,328949.6690554636,0.9829000000000019,0.9829000000000019,48.9682310743278,12.990856747554899,82.20521344427065,19.87644404320426,0.0,0.0,0.0,0.0,1501.4940236466623,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
172,2024-06-20,1496.6417922605506,1923.6822751781565,280841.479787781,330873.3513306417,0.9828000000000019,0.9828000000000019,53.598397204497225,18.057485063318573,90.27789539275321,22.853427202361654,0.0,0.0,0.0,0.0,1496.6417922605506,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
173,2024-06-21,1491.7727766889623,1923.6822751781565,282333.25256447,332797.03360581986,0.9827000000000019,0.9827000000000019,52.18009420636238,10.0,81.3643735115094,21.302464644246747,0.0,0.0,0.0,0.0,1491.7727766889623,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
174,2024-06-22,1486.8884197262926,1923.6822751781565,283820.1409841963,334720.715880998,0.9826000000000019,0.9826000000000019,52.56714802354111,22.237477784540694,85.13018547760589,22.025466068972758,0.0,0.0,0.0,0.0,1486.8884197262926,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
175,2024-06-23,1481.990168712924,1923.6822751781565,285302.1311529092,336644.39815617615,0.9825000000000019,0.9825000000000019,52.41632691305734,16.961802194426305,87.88368049845059,21.87677538650665,0.0,0.0,0.0,0.0,1481.990168712924,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
176,2024-06-24,1477.0794751063438,1923.6822751781565,286779.2106280155,338568.0804313543,0.9824000000000019,0.9824000000000019,51.84052836582319,18.47663613101207,89.86916030529927,23.10327732477153,0.0,0.0,0.0,0.0,1477.0794751063438,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
177,2024-06-25,1472.1577940510485,1923.6822751781565,288251.36842206656,340491.76270653243,0.982300000000002,0.982300000000002,46.580527876769764,13.568321833731435,86.89891018592789,22.36856973685014,0.0,0.0,0.0,0.0,1472.1577940510485,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
178,2024-06-26,1467.2265839473534,1923.6822751781565,289718.59500601393,342415.4449817106,0.982200000000002,0.982200000000002,45.48327809679467,10.0,82.59713784200545,20.257658081014302,0.0,0.0,0.0,0.0,1467.2265839473534,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
179,2024-06-27,1462.2873060192364,1923.6822751781565,291180.88231203315,344339.1272568887,0.982100000000002,0.982100000000002,50.293670015781366,19.739926065661344,84.63698275983232,22.219037242263592,0.0,0.0,0.0,0.0,1462.2873060192364,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
180,2024-06-28,1457.3414238813477,1923.6822751781565,292638.2237359145,346262.80953206687,0.982000000000002,0.982000000000002,49.835825691875414,14.62211861027689,81.54720449284363,21.68032823015558,0.0,0.0,0.0,0.0,1457.3414238813477,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
181,2024-06-29,1452.3904031053057,1923.6822751781565,294090.6141390198,348186.491807245,0.981900000000002,0.981900000000002,50.463904367554015,18.16654470504829,84.16470695437846,21.953880993652756,0.0,0.0,0.0,0.0,1452.3904031053057,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
182,2024-06-30,1447.4357107854141,1923.6822751781565,295538.0498498052,350110.17408242315,0.981800000000002,0.981800000000002,50.2548836329419,18.102318227714147,81.4760155602633,20.8676143762446,0.0,0.0,0.0,0.0,1447.4357107854141,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
183,2024-07-01,1442.478815103943,1923.6822751781565,296980.5286649091,352033.8563576013,0.981700000000002,0.981700000000002,50.06554204053332,12.704159377157888,82.6025192702813,21.579643256957766,0.0,0.0,0.0,0.0,1442.478815103943,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
184,2024-07-02,1437.521184896057,1923.6822751781565,298418.0498498052,353957.53863277944,0.981600000000002,0.981600000000002,42.71620338190061,16.044184517481604,78.11852269037225,19.42885007439503,0.0,0.0,0.0,0.0,1437.521184896057,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
185,2024-07-03,1432.5642892145859,1923.6822751781565,299850.6141390198,355881.2209079576,0.981500000000002,0.981500000000002,42.71137508936929,13.360873429171757,76.66959595927915,19.440247375742192,0.0,0.0,0.0,0.0,1432.5642892145859,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
186,2024-07-04,1427.6095968946943,1923.6822751781565,301278.2237359145,357804.9031831357,0.981400000000002,0.981400000000002,47.71866358162683,15.803865296189482,86.31976424041842,20.88002718406854,0.0,0.0,0.0,0.0,1427.6095968946943,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
187,2024-07-05,1422.6585761186523,1923.6822751781565,302700.88231203315,359728.5854583139,0.9813000000000021,0.9813000000000021,48.30592029452958,14.823469300870025,82.9649847796386,21.64767504647538,0.0,0.0,0.0,0.0,1422.6585761186523,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
188,2024-07-06,1417.7126939807636,1923.6822751781565,304118.59500601393,361652.267733492,0.9812000000000021,0.9812000000000021,48.765660085379146,15.12779157634945,86.50993392651182,22.049489012013154,0.0,0.0,0.0,0.0,1417.7126939807636,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
189,2024-07-07,1412.7734160526456,1923.6822751781565,305531.36842206656,363575.95000867016,0.9811000000000021,0.9811000000000021,49.86392016027984,17.201720639991972,87.00697759821028,21.874788612002813,0.0,0.0,0.0,0.0,1412.7734160526456,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
190,2024-07-08,1407.8422059489517,1923.6822751781565,306939.2106280155,365499.6322838483,0.9810000000000021,0.9810000000000021,49.77308174747202,18.22311473374477,87.27703592116384,21.892317300610117,0.0,0.0,0.0,0.0,1407.8422059489517,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
191,2024-07-09,1402.9205248936564,1923.6822751781565,308342.1311529092,367423.31455902645,0.9809000000000021,0.9809000000000021,43.915785250468026,16.568058708648532,72.52034370937025,17.11843386673459,0.0,0.0,0.0,0.0,1402.9205248936564,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
192,2024-07-10,1398.009831287076,1923.6822751781565,309740.1409841963,369346.9968342046,0.9808000000000021,0.9808000000000021,42.8355055625502,16.311986087714182,67.90414217649776,15.876649107581127,0.0,0.0,0.0,0.0,1398.009831287076,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
193,2024-07-11,1393.1115802737074,1923.6822751781565,311133.25256447,371270.67910938273,0.9807000000000021,0.9807000000000021,49.48810859489377,14.844712897268721,82.62170715311461,21.841594477869016,0.0,0.0,0.0,0.0,1393.1115802737074,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
194,2024-07-12,1388.227223311038,1923.6822751781565,312521.479787781,373194.3613845609,0.9806000000000021,0.9806000000000021,47.54883713004682,19.495317543150676,81.40179210087838,20.954914511833728,0.0,0.0,0.0,0.0,1388.227223311038,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
195,2024-07-13,1383.3582077394494,1923.6822751781565,313904.83799552044,375118.043659739,0.9805000000000021,0.9805000000000021,46.447599659639515,14.626748300930437,76.0675572057727,20.83479018414787,0.0,0.0,0.0,0.0,1383.3582077394494,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
196,2024-07-14,1378.5059763533388,1923.6822751781565,315283.3439718738,377041.72593491717,0.9804000000000022,0.9804000000000022,47.21308014491785,16.819699909395727,81.40924092442839,20.740597966273196,0.0,0.0,0.0,0.0,1378.5059763533388,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
197,2024-07-15,1373.671966973583,1923.6822751781565,316657.0159388474,378965.4082100953,0.9803000000000022,0.9803000000000022,45.9229860630386,11.907172527069502,83.93362271863066,20.441934193694017,0.0,0.0,0.0,0.0,1373.671966973583,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
198,2024-07-16,1368.8576120214898,1923.6822751781565,318025.8735508689,380889.09048527345,0.9802000000000022,0.9802000000000022,42.06451107545728,13.773905614323738,68.3517312752438,17.103000371606335,0.0,0.0,0.0,0.0,1368.8576120214898,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
199,2024-07-17,1364.0643380943343,1923.6822751781565,319389.9378889632,382812.7727604516,0.9801000000000022,0.9801000000000022,40.10459311702309,14.124693934407667,65.3322269367169,17.986931673656617,0.0,0.0,0.0,0.0,1364.0643380943343,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200,2024-07-18,1359.293565542625,1923.6822751781565,320749.2314545058,384736.45503562974,0.9800000000000022,0.9800000000000022,45.776583174204404,10.0,81.73754898934874,21.336934192412087,0.0,0.0,0.0,0.0,1359.293565542625,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201,2024-07-19,1354.5467080492356,1923.6822751781565,322103.77816255507,386660.1373108079,0.9799000000000022,0.9799000000000022,45.95787961766098,12.42490774432833,75.56595235153814,20.74773322608518,0.0,0.0,0.0,0.0,1354.5467080492356,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
202,2024-07-20,1349.8251722104817,1923.6822751781565,323453.60333476553,388583.819585986,0.9798000000000022,0.9798000000000022,45.55129915118393,18.792005774508908,75.26833705148951,19.84026336179769,0.0,0.0,0.0,0.0,1349.8251722104817,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
203,2024-07-21,1345.130357119335,1923.6822751781565,324798.73369188485,390507.5018611642,0.9797000000000022,0.9797000000000022,45.11758497585129,11.908883306851484,74.56663045828698,19.361518148588853,0.0,0.0,0.0,0.0,1345.130357119335,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
204,2024-07-22,1340.4636539508294,1923.6822751781565,326139.1973458357,392431.1841363423,0.9796000000000022,0.9796000000000022,45.83156269120403,12.051688642108365,79.72629061138734,20.774834613395345,0.0,0.0,0.0,0.0,1340.4636539508294,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
205,2024-07-23,1335.8264455498268,1923.6822751781565,327475.0237913855,394354.86641152046,0.9795000000000023,0.9795000000000023,39.043308305217316,10.0,63.468685766751435,18.17938512017462,0.0,0.0,0.0,0.0,1335.8264455498268,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
206,2024-07-24,1331.2201060212576,1923.6822751781565,328806.2438974068,396278.5486866986,0.9794000000000023,0.9794000000000023,41.11508441336301,15.780350438118454,71.96248503677708,16.78097420923584,0.0,0.0,0.0,0.0,1331.2201060212576,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
207,2024-07-25,1326.646000322938,1923.6822751781565,330132.88989772974,398202.23096187675,0.9793000000000023,0.9793000000000023,43.591785310257585,14.469928833811835,73.42710335074621,18.278811039498276,0.0,0.0,0.0,0.0,1326.646000322938,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
208,2024-07-26,1322.1054838611014,1923.6822751781565,331454.99538159085,400125.9132370549,0.9792000000000023,0.9792000000000023,43.13419570516921,13.471873309874656,71.99826437520238,18.628188042701343,0.0,0.0,0.0,0.0,1322.1054838611014,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
209,2024-07-27,1317.5999020887687,1923.6822751781565,332772.5952836796,402049.59551223303,0.9791000000000023,0.9791000000000023,40.949461224281464,10.0,72.32667757896745,19.356927484168796,0.0,0.0,0.0,0.0,1317.5999020887687,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
210,2024-07-28,1313.130590107057,1923.6822751781565,334085.72587378667,403973.2777874112,0.9790000000000023,0.9790000000000023,42.07592626073948,10.0,71.53593344580612,18.918998488751907,0.0,0.0,0.0,0.0,1313.130590107057,1923.6822751781565,0.0,0.0,1440.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
211,2024-07-29,1308.698872269564,1921.8822751781563,335394.4247460562,405895.16006258933,0.9789000000000023,0.9789000000000023,43.52709025205515,16.356576024545344,80.66797835791176,18.990508879819625,0.0,0.0,0.0,0.0,1308.698872269564,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
212,2024-07-30,1304.3060617899278,1921.8822751781563,336698.7308078461,407817.0423377675,0.9788000000000023,0.9788000000000023,39.49070028493668,13.530802416945203,69.57918096638319,17.85173684197214,0.0,0.0,0.0,0.0,1304.3060617899278,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
213,2024-07-31,1299.953460352697,1921.8822751781563,337998.6842681988,409738.92461294564,0.9787000000000023,0.9787000000000023,37.81087772851711,10.0,66.98746739731206,18.376964649003643,0.0,0.0,0.0,0.0,1299.953460352697,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
214,2024-08-01,1295.6423577276166,1921.8822751781563,339294.3266259264,411660.8068881238,0.9786000000000024,0.9786000000000024,44.22882097419259,11.256598312519682,74.11173250117184,18.579465865140467,0.0,0.0,0.0,0.0,1295.6423577276166,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
215,2024-08-02,1291.3740313874348,1921.8822751781563,340585.70065731386,413582.68916330195,0.9785000000000024,0.9785000000000024,41.32382832466505,10.0,72.18840776429823,18.82626833503372,0.0,0.0,0.0,0.0,1291.3740313874348,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
216,2024-08-03,1287.1497461293625,1921.8822751781563,341872.8504034432,415504.5714384801,0.9784000000000024,0.9784000000000024,42.218879023976825,10.0,67.34201301369039,17.8809743623385,0.0,0.0,0.0,0.0,1287.1497461293625,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
217,2024-08-04,1282.9707537002923,1921.8822751781563,343155.8211571435,417426.45371365827,0.9783000000000024,0.9783000000000024,40.52891775108935,12.461079968449388,68.34527713891254,18.10064998331207,0.0,0.0,0.0,0.0,1282.9707537002923,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
218,2024-08-05,1278.8382924258692,1921.8822751781563,344434.65944956936,419348.3359888364,0.9782000000000024,0.9782000000000024,41.282213271959186,10.374934363680135,74.80301851431057,19.60076899591187,0.0,0.0,0.0,0.0,1278.8382924258692,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
219,2024-08-06,1274.753586843555,1921.8822751781563,345709.4130364129,421270.2182640146,0.9781000000000024,0.9781000000000024,36.553524354276796,10.0,56.94432307190133,16.780767247418947,0.0,0.0,0.0,0.0,1274.753586843555,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
220,2024-08-07,1270.7178473397673,1921.8822751781563,346980.13088375266,423192.10053919273,0.9780000000000024,0.9780000000000024,37.95273464826004,10.0,62.27983903227588,13.792348832137296,0.0,0.0,0.0,0.0,1270.7178473397673,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
221,2024-08-08,1266.7322697912223,1921.8822751781563,348246.8631535439,425113.9828143709,0.9779000000000024,0.9779000000000024,40.804239583529444,11.131055666437616,70.7091359930642,18.14259755166156,0.0,0.0,0.0,0.0,1266.7322697912223,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
222,2024-08-09,1262.798035210561,1921.8822751781563,349509.6611887545,427035.86508954904,0.9778000000000024,0.9778000000000024,40.649971020875995,10.0,69.7043334733848,16.494094283337716,0.0,0.0,0.0,0.0,1262.798035210561,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
223,2024-08-10,1258.9163093963998,1921.8822751781563,350768.5774981509,428957.7473647272,0.9777000000000025,0.9777000000000025,40.43835016427,11.39608145986529,68.19061878884227,17.366475943394995,0.0,0.0,0.0,0.0,1258.9163093963998,1921.8822751781563,0.0,0.0,1440.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.9583333333333334,0.0
