Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
121,2024-01-06,97.67,91.93272970405606,0.0,0.1,-0.0,700.3650864426487,152.22218374027207,0.0,0.1,-0.0,723.3846989473686,56.570175438596486
122,2024-01-06,93.0,104.00160229285643,0.0,0.1,-0.0,700.3650864426487,152.22218374027207,0.0,0.1,-0.0,723.3846989473686,56.570175438596486
123,2024-01-06,93.0,79.73127836942692,2.0,0.575,-186.0,514.3650864426487,156.38885040693873,1.8000000000000003,0.5275000000000001,-167.40000000000003,555.9846989473685,60.320175438596486
124,2024-01-06,89.7,87.82831167045146,0.0,0.575,-0.0,514.3650864426487,156.38885040693873,1.5684210526315787,0.9,-140.6873684210526,415.29733052631593,63.58771929824561
125,2024-01-06,89.47,95.68032426771805,-0.5999999585094729,0.4171052740764545,53.68199628784254,568.0470827304912,157.63885032050013,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
126,2024-01-06,91.96,105.00147311988157,-1.205000041490527,0.1,110.81180381546886,678.8588865459601,160.1492670736054,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
127,2024-01-06,96.75,86.32942683146474,2.0,0.575,-193.5,485.3588865459601,164.31593374027204,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
128,2024-01-06,94.66,105.23206865929468,0.0,0.575,-0.0,485.3588865459601,164.31593374027204,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
129,2024-01-06,100.5,92.19686545415026,1.3684210526315792,0.9,-137.5263157894737,347.8325707564864,167.1668109332545,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
130,2024-01-06,103.46,97.82995909350295,0.0,0.9,-0.0,347.8325707564864,167.1668109332545,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
131,2024-01-06,103.0,118.11693465968733,-2.0,0.37368421052631584,206.0,553.8325707564863,171.33347759992117,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
132,2024-01-06,103.46,102.94743236156161,0.0,0.37368421052631584,-0.0,553.8325707564863,171.33347759992117,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
133,2024-01-06,100.5,101.49570891839151,0.0,0.37368421052631584,-0.0,553.8325707564863,171.33347759992117,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
134,2024-01-06,100.25,89.96453424104574,2.0,0.8486842105263158,-200.5,353.33257075648635,175.50014426658782,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
135,2024-01-06,103.0,89.66804900788883,0.21606648199445982,0.9,-22.25484764542936,331.07772311105697,175.95028277074294,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
136,2024-01-06,103.0,110.56560022280209,0.0,0.9,-0.0,331.07772311105697,175.95028277074294,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
137,2024-01-06,111.65,113.66427570588199,0.0,0.9,-0.0,331.07772311105697,175.95028277074294,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
138,2024-01-06,114.9,126.70417021383538,-2.0,0.37368421052631584,229.8,560.877723111057,180.1169494374096,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
139,2024-01-06,116.97,103.79788161344237,2.0,0.8486842105263158,-233.94,326.937723111057,184.28361610407626,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
140,2024-01-06,111.69,110.56697507516668,0.0,0.8486842105263158,-0.0,326.937723111057,184.28361610407626,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
141,2024-01-06,110.06,103.9388136146981,-0.9903061823655476,0.5880773204301191,108.99309843115216,435.9308215422092,186.3467539840045,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
142,2024-01-06,103.0,118.438618420665,-1.8546938176344525,0.1,191.03346321634862,626.9642847585578,190.2106994374096,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
143,2024-01-06,88.5,85.73089037773026,0.0,0.1,-0.0,626.9642847585578,190.2106994374096,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
144,2024-01-07,96.85,83.60115317044384,2.0,0.575,-193.7,433.26428475855784,194.37736610407626,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
145,2024-01-07,96.58,98.83139723173115,-1.805,0.1,174.3269,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
146,2024-01-07,93.8,94.5745487231428,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
147,2024-01-07,93.8,85.74493336686557,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
148,2024-01-07,85.93,90.27588036623776,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
149,2024-01-07,84.3,96.73924571571771,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
150,2024-01-07,85.0,88.32287145981803,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
151,2024-01-07,102.27,116.129770121263,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
152,2024-01-07,100.55,99.76551687630555,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
153,2024-01-07,101.19,112.09626902037701,0.0,0.1,-0.0,607.5911847585578,198.13778277074292,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
154,2024-01-07,96.0,82.71497227094645,2.0,0.575,-192.0,415.5911847585578,202.30444943740957,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
155,2024-01-07,96.0,103.98863709544781,-1.805,0.1,173.28,588.8711847585578,206.06486610407623,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
156,2024-01-07,95.65,97.3445240279395,0.0,0.1,-0.0,588.8711847585578,206.06486610407623,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
157,2024-01-07,88.0,82.2011294717446,1.3684210526290344,0.42499999999939564,-120.42105263135502,468.4501321272028,208.91574329705338,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
158,2024-01-07,84.34138,83.3898522042108,2.0,0.8999999999993956,-168.68276,299.76737212720275,213.08240996372004,0.0,0.9,-0.0,415.29733052631593,63.58771929824561
