Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PSO_Cumulative_Degradation_Cost,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit,PPO_Cumulative_Degradation_Cost
1401,2024-02-28,109.22019,125.6032185,-1.0400000000000003,0.1,113.58899760000003,6915.264970332085,33.89812749456519,0.0,0.1,-0.0,4677.803975284208,12.79541403508767
1402,2024-02-28,92.40906,78.54770099999999,0.0,0.1,-0.0,6915.264970332085,33.89812749456519,0.0,0.1,-0.0,4677.803975284208,12.79541403508767
1403,2024-02-28,87.28785,83.90653483655787,2.0,0.575,-174.5757,6740.689270332085,33.96479416123186,2.0,0.575,-174.5757,4503.2282752842075,12.862080701754337
1404,2024-02-28,82.25344,94.591456,-1.805,0.1,148.46745919999998,6889.156729532085,34.024960827898525,1.2000000000000002,0.86,-98.70412800000001,4404.524147284207,12.902080701754336
1405,2024-02-28,80.53115,73.73213727347337,2.0,0.575,-161.0623,6728.094429532085,34.091627494565195,0.1684210526315791,0.9,-13.563141052631591,4390.961006231576,12.907694736842055
1406,2024-02-28,83.38397,70.8763745,1.3684210526315792,0.9,-114.10438000000003,6613.990049532085,34.13724152965291,0.0,0.9,-0.0,4390.961006231576,12.907694736842055
1407,2024-02-28,86.22028,73.287238,0.0,0.9,-0.0,6613.990049532085,34.13724152965291,0.0,0.9,-0.0,4390.961006231576,12.907694736842055
1408,2024-02-28,90.16424,103.688876,0.0,0.9,-0.0,6613.990049532085,34.13724152965291,0.0,0.9,-0.0,4390.961006231576,12.907694736842055
1409,2024-02-28,92.66,80.69343670846396,0.0,0.9,-0.0,6613.990049532085,34.13724152965291,0.0,0.9,-0.0,4390.961006231576,12.907694736842055
1410,2024-02-28,98.02255,88.66763401627522,0.0,0.9,-0.0,6613.990049532085,34.13724152965291,-2.0,0.37368421052631584,196.0451,4587.006106231576,12.974361403508722
1411,2024-02-28,96.15,110.57249999999999,-2.0,0.37368421052631584,192.3,6806.2900495320855,34.20390819631958,-1.0400000000000003,0.1,99.99600000000004,4687.002106231576,13.009028070175388
1412,2024-02-28,88.82,102.14299999999999,-1.0400000000000003,0.1,92.37280000000001,6898.662849532086,34.23857486298625,0.0,0.1,-0.0,4687.002106231576,13.009028070175388
1413,2024-02-28,85.75,98.6125,0.0,0.1,-0.0,6898.662849532086,34.23857486298625,0.0,0.1,-0.0,4687.002106231576,13.009028070175388
